,isbn,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,image_url,small_image_url
6134,553561189,"Raymond E. Feist, Janny Wurts",1992.0,"Mistress of the Empire (The Empire Trilogy, #3)","Mistress of the Empire (The Empire Trilogy, #3)",en-US,4.29,18392,https://images.gr-assets.com/books/1333694789m/317504.jpg,https://images.gr-assets.com/books/1333694789s/317504.jpg
6135,62117181,C.J. Redwine,2012.0,Defiance,Defiance (Defiance #1),eng,3.69,22745,https://images.gr-assets.com/books/1341967711m/11410430.jpg,https://images.gr-assets.com/books/1341967711s/11410430.jpg
6136,316376116,Elin Hilderbrand,2014.0,Winter Street,"Winter Street (Winter, #1)",eng,3.67,14411,https://images.gr-assets.com/books/1394567347m/20706316.jpg,https://images.gr-assets.com/books/1394567347s/20706316.jpg
6137,448095025,"Carolyn Keene, Mildred Benson",1930.0,"The Hidden Staircase (Nancy Drew Mystery Stories, #2)",The Hidden Staircase (Nancy Drew #2),en-US,3.94,24872,https://images.gr-assets.com/books/1172964121m/233637.jpg,https://images.gr-assets.com/books/1172964121s/233637.jpg
6138,449205622,Taylor Caldwell,1972.0,Captains and the Kings,Captains and the Kings,eng,4.11,14980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6139,62073125,Daniel Silva,2012.0,The Fallen Angel,"The Fallen Angel (Gabriel Allon, #12)",eng,4.17,13939,https://images.gr-assets.com/books/1468408514m/13390528.jpg,https://images.gr-assets.com/books/1468408514s/13390528.jpg
6141,310247527,Karen Kingsbury,2003.0,One Tuesday Morning,"One Tuesday Morning (9/11, #1)",eng,4.41,14904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6142,425241130,Laurell K. Hamilton,2011.0,Hit List,"Hit List (Anita Blake, Vampire Hunter #20)",eng,3.92,21516,https://images.gr-assets.com/books/1315176487m/8935153.jpg,https://images.gr-assets.com/books/1315176487s/8935153.jpg
6143,413772195,"Stephen Briggs, Terry Pratchett",1995.0,Interesting Times,Interesting Times: The Play,eng,4.1,19216,https://images.gr-assets.com/books/1387302457m/34508.jpg,https://images.gr-assets.com/books/1387302457s/34508.jpg
6145,1416516743,Mary Higgins Clark,1995.0,Let Me Call You Sweetheart,Let Me Call You Sweetheart,eng,3.84,17472,https://images.gr-assets.com/books/1355138627m/170632.jpg,https://images.gr-assets.com/books/1355138627s/170632.jpg
6147,743233492,Kathy Reichs,2006.0,Break No Bones,"Break No Bones (Temperance Brennan, #9)",en-US,3.95,19413,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6148,1583334386,Kelly McGonigal,2011.0,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It","The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",eng,4.11,15318,https://images.gr-assets.com/books/1436737104m/10865206.jpg,https://images.gr-assets.com/books/1436737104s/10865206.jpg
6149,345457714,Richard K. Morgan,2003.0,Broken Angels,"Broken Angels (Takeshi Kovacs, #2)",eng,4.0,15544,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6150,038533947X,Karin Slaughter,2007.0,Beyond Reach,"Beyond Reach (Grant County, #6)",eng,4.19,15359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6151,765328542,John Scalzi,2011.0,Fuzzy Nation,Fuzzy Nation,en-US,4.1,17114,https://images.gr-assets.com/books/1316132345m/9647532.jpg,https://images.gr-assets.com/books/1316132345s/9647532.jpg
6152,449221512,Sue Grafton,1992.0,I is for Innocent,"I is for Innocent (Kinsey Millhone, #9)",en-US,3.9,21756,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6153,2020418770,Thomas Pynchon,1963.0,V.,V.,fre,3.97,13485,https://images.gr-assets.com/books/1328110787m/5809.jpg,https://images.gr-assets.com/books/1328110787s/5809.jpg
6155,671203231,"Bertrand Russell, Paul  Edwards",1927.0,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,eng,4.03,13678,https://images.gr-assets.com/books/1347925703m/472025.jpg,https://images.gr-assets.com/books/1347925703s/472025.jpg
6157,7162499,Paullina Simons,2006.0,"Tatiana and Alexander (The Bronze Horseman, #2)","The Summer Garden (The Bronze Horseman, #3)",eng,4.13,15737,https://images.gr-assets.com/books/1411993309m/608216.jpg,https://images.gr-assets.com/books/1411993309s/608216.jpg
6159,9645571766,"Heinrich Böll, محمد اسماعیل‌زاده",1963.0,Ansichten eines Clowns,عقاید یک دلقک,per,4.05,4225,https://images.gr-assets.com/books/1394632139m/326272.jpg,https://images.gr-assets.com/books/1394632139s/326272.jpg
6160,812995201,Laura McHugh,2014.0,The Weight of Blood,The Weight of Blood,eng,3.73,15533,https://images.gr-assets.com/books/1395611141m/18209468.jpg,https://images.gr-assets.com/books/1395611141s/18209468.jpg
6161,60531231,Julia Quinn,2004.0,When He was Wicked,"When He was Wicked (Bridgertons, #6)",eng,4.03,24085,https://images.gr-assets.com/books/1274212205m/110396.jpg,https://images.gr-assets.com/books/1274212205s/110396.jpg
6162,399157867,Sue Grafton,2011.0,V is for Vengeance,"V is for Vengeance (Kinsey Millhone, #22)",en-US,3.93,18402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6163,689839057,Margaret Peterson Haddix,2002.0,Among the Betrayed,"Among the Betrayed (Shadow Children, #3)",en-US,4.06,19964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6164,399154302,William Gibson,2007.0,Spook Country,"Spook Country (Blue Ant, #2)",en-US,3.66,14855,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6165,069109750X,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",-750.0,易 [Yì],The I Ching or Book of Changes,eng,4.18,12781,https://images.gr-assets.com/books/1406503668m/534289.jpg,https://images.gr-assets.com/books/1406503668s/534289.jpg
6167,307267679,Joan Didion,2011.0,Blue Nights,Blue Nights,eng,3.75,15852,https://images.gr-assets.com/books/1319148558m/10252302.jpg,https://images.gr-assets.com/books/1319148558s/10252302.jpg
6168,765312182,Peter Watts,2006.0,Blindsight,"Blindsight (Firefall, #1)",eng,3.99,14583,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6170,1401228305,"Scott Snyder, Stephen King, Rafael Albuquerque",2010.0,"American Vampire, Volume 1","American Vampire, Vol. 1",eng,3.98,17578,https://images.gr-assets.com/books/1389666348m/7619398.jpg,https://images.gr-assets.com/books/1389666348s/7619398.jpg
6171,399155279,John Sandford,2008.0,Heat Lightning,"Heat Lightning (Virgil Flowers, #2)",eng,4.16,16507,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6172,140447601,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",1835.0,De la démocratie en Amérique,Democracy in America ,eng,3.99,15917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6173,440220459,Harlan Coben,1996.0,Drop Shot,Drop Shot (Myron Bolitar #2),eng,3.92,17128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6176,399155430,Erica Bauermeister,2009.0,The School of Essential Ingredients,The School of Essential Ingredients,en-US,3.78,16853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6178,7271212,Bernard Cornwell,2008.0,Azincourt ,Azincourt,en-GB,4.11,14098,https://images.gr-assets.com/books/1327151016m/3276012.jpg,https://images.gr-assets.com/books/1327151016s/3276012.jpg
6180,449911594,Anne Tyler,1982.0,Dinner at the Homesick Restaurant,Dinner at the Homesick Restaurant,eng,3.82,17203,https://images.gr-assets.com/books/1502218870m/77699.jpg,https://images.gr-assets.com/books/1502218870s/77699.jpg
6181,671729446,V.C. Andrews,1985.0,Heaven,"Heaven (Casteel, #1)",eng,4.01,17289,https://images.gr-assets.com/books/1321683934m/787660.jpg,https://images.gr-assets.com/books/1321683934s/787660.jpg
6183,99461889,Martin Amis,1984.0,Money,Money,en-GB,3.71,14703,https://images.gr-assets.com/books/1367084993m/18825.jpg,https://images.gr-assets.com/books/1367084993s/18825.jpg
6184,743484207,John Sandford,1998.0,Secret Prey,"Secret Prey (Lucas Davenport, #9)",en-GB,4.25,16964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6185,1600100295,"Chris Ryall, Gabriel Rodríguez, Clive Barker",1989.0,Clive Barker's The Great and Secret Show: Volume 1 (Clive Barker's the Great and Secret Show),The Complete Clive Barker's The Great And Secret Show,eng,4.21,15599,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6186,755334434,Arthur Conan Doyle,1917.0,His Last Bow: Some Reminiscences of Sherlock Holmes,His Last Bow: 8 Stories,eng,4.27,20057,https://images.gr-assets.com/books/1368588782m/754713.jpg,https://images.gr-assets.com/books/1368588782s/754713.jpg
6187,553580272,"Brian Herbert, Kevin J. Anderson",1999.0,Dune: House Atreides,House Atreides (Prelude to Dune #1),eng,3.69,16739,https://images.gr-assets.com/books/1403181106m/761575.jpg,https://images.gr-assets.com/books/1403181106s/761575.jpg
6188,000710653X,Diana Wynne Jones,1977.0,Charmed Life ,"Charmed Life (Chrestomanci, #1)",eng,3.95,21896,https://images.gr-assets.com/books/1396706429m/244572.jpg,https://images.gr-assets.com/books/1396706429s/244572.jpg
6189,140436111,Charles Dickens,1837.0,The Posthumous Papers of the Pickwick Club,The Pickwick Papers,eng,3.82,17080,https://images.gr-assets.com/books/1360795072m/229432.jpg,https://images.gr-assets.com/books/1360795072s/229432.jpg
6190,307377040,Joseph O'Neill,2008.0,Netherland,Netherland,eng,3.4,13314,https://images.gr-assets.com/books/1344205853m/2615008.jpg,https://images.gr-assets.com/books/1344205853s/2615008.jpg
6191,345460065,Steve Berry,2004.0,The Romanov Prophecy,The Romanov Prophecy,eng,3.9,17052,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6192,446556823,Larissa Ione,2010.0,Ecstasy Unveiled,Ecstasy Unveiled (Demonica #4),eng,4.36,23366,https://images.gr-assets.com/books/1327876614m/6660747.jpg,https://images.gr-assets.com/books/1327876614s/6660747.jpg
6193,374280967,Alan Bennett,2007.0,The Uncommon Reader ,The Uncommon Reader,eng,3.82,16957,https://images.gr-assets.com/books/1317064291m/1096390.jpg,https://images.gr-assets.com/books/1317064291s/1096390.jpg
6194,805210644,"Franz Kafka, بهرام مقدادی",1927.0,Amerika,Amerika,eng,3.73,14500,https://images.gr-assets.com/books/1327894257m/22911.jpg,https://images.gr-assets.com/books/1327894257s/22911.jpg
6196,60827696,Erin Hunter,2006.0,Sunset,"Sunset (Warriors: The New Prophecy, #6)",en-US,4.35,20148,https://images.gr-assets.com/books/1363488668m/197459.jpg,https://images.gr-assets.com/books/1363488668s/197459.jpg
6198,1565126297,Hillary Jordan,2011.0,When She Woke,When She Woke,eng,3.67,19553,https://images.gr-assets.com/books/1358274814m/11045709.jpg,https://images.gr-assets.com/books/1358274814s/11045709.jpg
6199,446321214,Sidney Sheldon,1970.0,The Naked Face,The Naked Face,eng,3.51,13862,https://images.gr-assets.com/books/1398003487m/300226.jpg,https://images.gr-assets.com/books/1398003487s/300226.jpg
6201,306816083,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",2007.0,The Portable Atheist: Essential Readings for the Non-believer,The Portable Atheist: Essential Readings for the Nonbeliever,eng,4.02,14209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6202,446556815,Larissa Ione,2010.0,Sin Undone,Sin Undone (Demonica #5),eng,4.35,22815,https://images.gr-assets.com/books/1344263648m/7715664.jpg,https://images.gr-assets.com/books/1344263648s/7715664.jpg
6203,1570625190,Fritjof Capra,1975.0,The Tao of Physics: An Exploration of the Parallels Between Modern Physics and Eastern Mysticism,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,eng,3.96,12576,https://images.gr-assets.com/books/1327908532m/10238.jpg,https://images.gr-assets.com/books/1327908532s/10238.jpg
6206,374104115,Jeff VanderMeer,2014.0,Acceptance,"Acceptance (Southern Reach, #3)",eng,3.58,13765,https://images.gr-assets.com/books/1403941598m/18077752.jpg,https://images.gr-assets.com/books/1403941598s/18077752.jpg
6208,545140315,Elizabeth Eulberg,2010.0,The Lonely Hearts Club,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",eng,3.83,18208,https://images.gr-assets.com/books/1479699351m/6609714.jpg,https://images.gr-assets.com/books/1479699351s/6609714.jpg
6209,074347418X,Julie Garwood,1999.0,Ransom,"Ransom (Highlands' Lairds, #2)",en-US,4.33,22116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6210,7120818,Agatha Christie,1927.0,The Big Four,"The Big Four (Hercule Poirot, #5)",eng,3.6,17820,https://images.gr-assets.com/books/1372506728m/16316.jpg,https://images.gr-assets.com/books/1372506728s/16316.jpg
6211,7119305,Agatha Christie,1932.0,Peril at End House,"Peril at End House (Hercule Poirot, #8)",eng,3.89,19463,https://images.gr-assets.com/books/1327938128m/16424.jpg,https://images.gr-assets.com/books/1327938128s/16424.jpg
6212,857522817,Renée Knight,2015.0,Disclaimer,Disclaimer,eng,3.58,11329,https://images.gr-assets.com/books/1417259186m/23346719.jpg,https://images.gr-assets.com/books/1417259186s/23346719.jpg
6214,547577532,"Umberto Eco, Richard Dixon",2010.0,Il cimitero di Praga,The Prague Cemetery,en-US,3.39,11974,https://images.gr-assets.com/books/1327902035m/10314376.jpg,https://images.gr-assets.com/books/1327902035s/10314376.jpg
6215,1400069262,Yann Martel,2010.0,Beatrice and Virgil,Beatrice and Virgil,eng,3.13,15076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6216,1569319022,Hiroyuki Takei,1998.0,シャーマンキング 1,"Shaman King, Vol. 1: A Shaman in Tokyo",eng,4.14,14043,https://images.gr-assets.com/books/1444234846m/885744.jpg,https://images.gr-assets.com/books/1444234846s/885744.jpg
6217,765341840,Robert Jordan,1990.0,"Eye of the World (The Wheel of Time, #1-1)","From the Two Rivers: The Eye of the World, Part 1 (Wheel of time, #1-1)",eng,4.26,13686,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6218,192861891,Michio Kaku,1994.0,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",Hyperspace,eng,4.11,13941,https://images.gr-assets.com/books/1404794967m/33426.jpg,https://images.gr-assets.com/books/1404794967s/33426.jpg
6219,393318486,Steven Pinker,1997.0,How the Mind Works,How the Mind Works,eng,3.97,13516,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6221,310266289,Karen Kingsbury,2011.0,Leaving,"Leaving (Bailey Flanigan, #1)",en-US,4.22,13616,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6222,142003239,Ian Fleming,1954.0,Live and Let Die,"Live and Let Die (James Bond, #2)",eng,3.62,14230,https://images.gr-assets.com/books/1327953982m/3763.jpg,https://images.gr-assets.com/books/1327953982s/3763.jpg
6224,087220605X,"John Stuart Mill, George Sher",1861.0,Utilitarianism,Utilitarianism,eng,3.65,14699,https://images.gr-assets.com/books/1405624617m/584637.jpg,https://images.gr-assets.com/books/1405624617s/584637.jpg
6225,1442444924,Andrew  Smith,2013.0,Winger,"Winger (Winger, #1)",eng,4.08,18596,https://images.gr-assets.com/books/1367927656m/11861815.jpg,https://images.gr-assets.com/books/1367927656s/11861815.jpg
6226,62294415,Mitch Albom,2012.0,The Magic Strings of Frankie Presto,The Magic Strings of Frankie Presto,eng,4.32,15701,https://images.gr-assets.com/books/1426364478m/25142924.jpg,https://images.gr-assets.com/books/1426364478s/25142924.jpg
